item_name	category	tags	id
Divers	Nagelpflegeprodukte	{'beauty_products', 'beauty_venues'}	1502967
Pommes frites beilage	Beilagen	set()	483125
Rotwein + Rotwein 0,2	Wein und Sekt + Wein und Sekt	{'sparkling_wine', 'wine'}	502142
Schnitzel an Rahmsauce Gemüse + Butternudeln	Haupt-speisen + AFZ Haupspeisen Beilage	set()	1059225
Fisch Hauptgericht	Tagesmenü	set()	840948
Rifó Riserva dunkel 2cl	Digestivi	set()	1017143
Botucal Rum + 4cl´	Schnäpse + AF Hochprozentig 650	{'spirits'}	917576
Naturtrüber Apfelsaft 0,2l	Säfte & Schorlen	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1585248
Pimientos de Padrón	Warme Tapas	set()	1816052
PIZZA VEGETARIAN	PIZZA TAKE A WAY	set()	1714726
Pernand Vangelesses	Wein Rot	{'wine'}	1819808
Mozzarella Stick + FB-Spezial + Cola 0,3l	Menü + Saucen MENÜ ( nicht benutzen) + AFG	{'carbonated_softdrink'}	468743
Santorini Salat	Salate	set()	1050489
Lieblingssalat + Rucolla + Joghurt Dressing	Salate + Zutaten 0,70 + Dressing	set()	1710927
Almdudler Weiß	Wein	{'carbonated_softdrink', 'wine', 'other_non_alcoholic_drinks'}	643945
Scheurebe Fl 0,75l	Weissweine offen	{'wine'}	1263111
Sup. Sirop + Cassis	Boissons sans Alcool + Sirop	set()	1856682
Saft 0,2l + Orange	Softgetränke + Abfrage Schorlen	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	224825
WK Rosé 0.2	Weine	{'wine'}	1298523
Napoli + Penne	Penne&Spaghetti + AF Penne/Spaghetti	set()	1102856
Limone-Ingwer	Homemade Bio Eistea 0,5l	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1683305
Buta Miso + Ra-yu (Chili Öl)	Miso + Extra	set()	1913689
Guten Morgen Wüllen + Latte Macchiato	Frühstücksangebot + Kaffee/Tee-Spezialitäten	{'hot_drinks'}	1227499
Bouchonné Côte Rôtie	Derrière les fagots - rouge	set()	2062103
Sauerbraten Hirsch	Hauptgerichte	set()	601684
Mangosaftschorle 0,2l	Saft	{'carbonated_softdrink'}	1978835
Midnight Moon Menü + Getränk 0,5l# + American Brioche + Cheese Fries Süß-	Burger Menü + Abfrage Getränk alle Menüs John + AF Brötchen + Abfrage Extras Beef Burger John	set()	893955
FAT LUKE + Fat + Pommes. + medium*	Burger + Add-Ons + Add-Ons + Add-Ons	set()	198465
Giros + Röstkartoffeln + Ohne Zwiebel	Gyros & Grillteller 35-48 + Beilagen & Option + Beilagen & Option	set()	700372
Flensburger alkfrei	Bier	{'beer'}	825237
Barbecue + Rosmarin-Pommes + extra Bacon*	Burger + AF Burger_ + AF Burger_	set()	111689
Selters still 0,2l	Alkoholfrei	{'other_non_alcoholic_drinks'}	474627
Amaretto Likör	Likör	{'spirits'}	2056166
Pastinke	Beilagen / Saucen	set()	436708
Mohn–Schmand	Kuchen	set()	69011
Eisschokolade Spezial	EISGETRÄNKE	{'hot_drinks'}	855519
Grüne Bohnensuppe	Verein Speisen	set()	1775278
Barbera de Alba	Rotwein FL 0,75l	{'wine'}	1623523
Omlette 3 Eier + Gouda + Tomatenwürfel + Schinkenwürfel	Frühstück + Für Bastler + Für Bastler + Für Bastler	set()	1149950
La Spinetta Barbera 0,75l	Spezial Weine	{'wine'}	409530
Kleine Cran Cotto + Classico + .	Kleine Pizze + Teig + Toppings	set()	933681
Frischer Tee + Ingwer + Zitrone + Minze	TEE - GETRÄNKE + Abfrage Tee frisch + Abfrage Tee frisch + Abfrage Tee frisch	{'hot_drinks'}	385496
Veggie Burger + Ohne Zwiebel + Keine Extras + .** + Keine! + .*	Burger + Änderung Standard Burger + Extras + Beilagen Menü + Saucen/Dressing Menü + Softdrinks Menü	set()	1473242
Berry Kiss	Cocktails	{'spirits'}	1525834
Kohlrabicremesuppe klein + Ohne Löffel	Suppen klein + Pfand	set()	971522
G´spritzter weiß/rot 0,25	Alkoholische Getränke	{'spirits', 'sparkling_wine'}	871722
* 1L Ginger Ale	Lieferando GETRÄNKE	{'carbonated_softdrink'}	233696
Weihnachts-Menü + Lillet Wild Berry Menü + Salat-Mix Scampi + Carpaccio Thunfisch + Cannoli+ Rumpsteak Pfeffer + Gratin	Weihnachten + Optionalab Weihnachten + Optionalab Weihnachten + Optionalab Weihnachten + Optionalab Weihnachten + Optionalab Weihnachten	{'carbonated_softdrink'}	696497
Bubblewaffel + Veganer Teig + Vanille. + Himbeer soße + Himbeeren + Blaubeeren	Waffeln + ZAF Waffelsorte + Softeis + 1. ZAF Soße Waffeln + 2. ZAF 2 Toppings Waffeln + 2. ZAF 2 Toppings Waffeln	set()	1146995
Schwarzwurzeln Nocken belper Knolle	Abend	set()	265455
Kalbsbackerl	Hauptspeisen	set()	1584986
Divers. Ab Hof Preise Hagn	Weingut Hagn	{'wine'}	825636
Cheese Burger + Classic_Fries + Feigensenf Soße + Mango Maracuja	Mittagstisch Burger + AF Toppings + AF Toppings + Getränke Mittagstisch	set()	161181
Cream Cheese: Fancy + NO ADD-ON + Jalapeño + Salt n pepa	BAGEL MENU + ADD-ONS + FANCY CC + BAGEL OPTIONS	set()	1146346
Portion Marmelade	Frühstück Einzelpositionen	set()	1481813
Rumpsteak 300g + Well Done + Ofenkartofel + Rosmarinkartoffel*	Steaks + AbfrageGargrad + AfBeilagen + ExtraBeilagen	set()	950733
Wurst & Pommes	Pizze	set()	1057014
Mittagsdeal L + Coca Cola + Hackfleisch + Hähnchen mariniert + Harissa + Keine 2. Sauce * + Kein Extra + Nicht gratiniert	Aktion + Kalt-Getränke + AF Komponente + AF Komponente + AF Sauce + Sauce Extra + AF Extra + AF Gratinieren	{'carbonated_softdrink'}	1320560
Fl Bergerac Rosé 0,75 + 2 Gläser	Weine + Optional Af Gläser	{'wine'}	411147
MT Alster 0.3l*	Mittagstisch Getränke	{'beer'}	1974579
Capricciosa + Mit Sardellen	Pizza + AF Addons Plus	set()	1817312
Rabokki + 15 + Mozzarella Cheese	Tteok / Rabokki + AF Nummern + AF Topping	set()	1759906
Salemipina Pesto	Italy Food	set()	639427
Pute Salat Platte	Hüngerle	set()	695972
Spaghetti Meatballs	Mains	set()	592941
S.Z. Fant. Riesling 0,75	Flaschen	{'wine'}	1487414
Arg + englisch + Filetsteak 300g	Steaks + Abfrage Gargrad + Abfrage Argentinisches Black Angus Steak	set()	1791214
M1 Kimchi Ram + - + L Mango Saft 0.25 + -	Lunch + Lunch + Lunch Juice + Lunch	{'other_non_alcoholic_drinks'}	416651
Pinsa rot + Knoblauch + Salami	Pinsa + AF Pinsa + AF Pinsa	set()	1545550
Postkarte Gretas Schwester	Bilder und Papeterie	set()	17795
3. New York Menü + MOVING MOUNTAIN + Sweet potatoe fries*	Menü + Abfrage Burger + Abfrage Lunch 2	set()	1450466
DAB 0.5l	Fassbiere	{'beer'}	228545
Innere Ruhe	Tee	{'hot_drinks'}	190940
gem. Eis ohne Sahne + Vanille	Dessert + Sorten eis	set()	1933640
Williams Birne Scheibel4cl	Schnäps	{'spirits'}	1408313
Sandwich Hit	Kleingebäck & Snacks	set()	1448808
Kinder-Frühstück	Frühstück	set()	945524
Johannis Schorle klein	Saft ++ Wasser	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1509996
Lachssteak	Fischgerichte	set()	1874989
Rose Regent trocken 0,2l	Bier/Wein/Sekt	{'beer', 'sparkling_wine', 'wine'}	1293444
Orangen Maracuja Ice Tea 0,4	Homemade Drinks	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	805095
1 Kugel Eis + Zitronensorbet + -	Dessert + AF Gemisch. Eis + AF Gemisch. Eis	set()	1389150
Hasenohr Doppelt	Snacks	set()	559428
BBQ Burger + Pommes Frites + Extra Cheddar #1 + Spezial Bun	Dry Aged Burger &Co + AF Burger #1 + AF Burger #1 + AF Burger #1	set()	529227
Köstritzer Schw Fl. 0,5	Biere	{'beer'}	1256987
12. Insalata Mista + -ohne Extra- + Cäsar Dressing	Insalatone + AF Extras Insalatone + AF Dressing	set()	1082312
Rühreier	Frühstücke	set()	381947
Weißbier 0,3	Fassbier	{'beer'}	210491
Spumante 0,75l	Schaumweine	{'sparkling_wine'}	924362
Baguette Tonno	Toast/ Baguette	set()	1937717
Saint James vieux	Rhum & Rum	{'spirits'}	805321
Kaugummi	Kiosk	set()	72184
4 Stk. California Roll i.o.	Große Makis	set()	1733919
Chili Chicken + Welldone + /// + Sweet Potatoes + Sweet-Chili-Limette	Classic Burger + AF Garstufe + AF Extras + Beilagen + Dips	set()	99622
Kristallweizen 0,5l	Bier Getränke	{'beer'}	278414
5er + Auf die Hand + Lookma Spezial + MI Weiße Schokolade + MI Bitter Schokolade + TI Pistazien + TI M&Ms + TI Haselnusskrokant + FI Himbeeren	Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It	set()	1656832
Espresso Shotglas	Zubehör	{'hot_drinks'}	1420181
Trink Meer Tee + Land in Sicht sanddorn orange vanille	Tee Kakao + AF Tee	{'hot_drinks'}	179943
Rosaia rosè extra dry	Schaum Flasche	{'wine'}	925010
Hendrick´s Gin 4 cl + mit Coca Cola	Spirituosen + AF Longdrink	{'carbonated_softdrink', 'spirits'}	1513988
Pizza Anchovis	Pizza	set()	784646
2) Sweet chili	Order flow(option)	set()	486608
Bierkutscher-steak	Fleisch-gerichte	set()	681361
Rinderbrust	MITTAGSTISCH	set()	921580
Cheeseburger + Rindfleisch + medium + Cheddar-Käse + Bacon + .	Burger + AF Burger Größe + AF Burger Gargrad + AF Burger Extra + AF Burger Extra + AF Brötchen	set()	425834
8er + Auf die Hand + Vollmilch Schoko + MI Vollmilch Schoko + TI Oreo + TI Lotus Kekse + TI Pistazien + FI Erdbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	81332
Cream Cheese: Fancy + Cinnamon Raisin + NO ADD-ON + For Here + 7 + Fig CC	BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number + FANCY CC	set()	1248475
Ice Tea Elephant Bay 0,25l + Rose	Softdrinks + AF Ice Tea	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	764541
gem. Eis ohne Sahne + Vanille	Dessert + Sorten eis	set()	200188
Weißweinschorle 0,25 l	Spritz & Co.	{'spirits', 'sparkling_wine', 'wine'}	1333808
Beyond Menü + Brioche + Irish Cheddar* + Coleslaw* + Grimbergen Blonde	Burger Menü_ + AF Buns + AF Toppings + AF Beilagen_ + Getränke im Menü	{'beer'}	698581
Mediteran*	Flammk. bezahlt	set()	1837505
Linsensuppe klein	Menü	set()	846418
für den kleinen Hunger + Croissant + Hausge. Marmelade + Tomaten Mozzarella + 1 Orangensaft nicht vergessen!	Breakfast board + Abfrage Brot + Abfrage Aufstrich + Abfrage Belag + Abfrage Frühstücksei	{'carbonated_softdrink'}	48308
Crème caramel	Dessert	set()	763842
Beef Bowl + Reis + Kräuter + Sesam + ohne Extras	Main + AF Bowl Beilage + AF Sauce + AF Sauce + AF Extras	set()	793541
Grüner 2cl	Spirituosen	{'spirits'}	1764829
BW Burnd Ends	Bundeswehr	set()	1963307
Tvishi 0,2l	Wein Glas	{'wine'}	1125799
Pediküre	Maniküre / Pediküre	set()	1790608
Glühwein	Handel	set()	485830
Jack Daniel's single Barrel 2cl	Whisky	{'spirits'}	1290222
Langos Olivenöl, Salz, Dip + Aioli# + — + Nicht als Vorspeise	Vorspeisen + Abfrage Langos Dip + AF Langos + AF Kleines	set()	1231758
Irischer Porter	Empfehlungen	set()	1942771
Currywurst Klein + 2	Currywurst + Scharfe Soßen	set()	128413
Veggie + Avocado Chili .. + Walnuss.. + Erdnuss Tomate ..	Frühstück + Abfrage Frühstück, S.Stulle + Abfrage Frühstück, S.Stulle + Abfrage Frühstück, S.Stulle	set()	225638
Potage	Entrées	set()	1734710
Kalb	Hauptspeisen	set()	1000940
Heißer Ingwer mit Zitrone	Tasse Tee	{'hot_drinks'}	1942013
FL Wein/Sekt	Partyangebote	{'sparkling_wine'}	946823
Koriander-Halloumi Wrap	Wraps	set()	771106
Pizza Campione + Sup œuf + Sup oignons	Pizzas + Les suppléments + Les suppléments	set()	1170868
Muskateller 0,2	Wein Glas 0.2l	{'wine'}	100211
Heiße Schokolade + mit Sahne	Tee & Heißgetränke + AF Bohnen & Milchgetränke	{'hot_drinks'}	274464
Armagnac 1981 Château de Lahitte	Digestifs	{'spirits'}	1530176
Lemon Cheesecake	Rührkuchen	set()	1820753
Vegi	Abfrage Fleisch \Vegi	set()	713145
Havana Club Schwarz 7	LONG DRINKS	{'spirits'}	1060891
Steak Kräuter + mit Pommes + well-done	Steak + AF Beilagen + AF Gargrad	set()	1490735
Passo di Tambo 0,75l + To Go	Rotwein Schweiz + AF Service-Pauschale	{'wine'}	1625640
Stulle Cheddar	Stullen	set()	823591
Tee Queen Camomile	Teespezialitäten	{'hot_drinks'}	1930497
2 Kugeln + Sahne-Grieß-Kirsch + Erdbeer + Streusel	Eis + Optionalabfrage Eis + Optionalabfrage Eis + Eis	set()	555846
2 Kugeln + Quitten + Zwetschge + mit Rahm	Gelati/Sorbetti + AF Gelati/Sorbetti + AF Gelati/Sorbetti + AF Gelati Zusatz	set()	1731467
Punt’emes Spritz	COCKTAILS	{'spirits', 'sparkling_wine'}	1048784
Mixed Teller + Basis Pulled Jack sf&gf + Soße Remu gf + Kein Upgrade + Fritten med M + Kein Getränk	Burger, Gyros & Specials + AF Gemischter Teller + AF Gemischter Teller + Upgrades + AF Menü Side + AF Menü Getränk	set()	1789064
Kindl Pils 0,3 l	Fassbiere	{'beer'}	1216982
Hahnenburger für Wein	Offengetränke	{'wine'}	149552
Gin Fizz	Standards	{'spirits'}	913362
Cheeseburger + ohne Tomaten + ohne Gurken + =+ Pommes + ohne Zwiebel	Hauptgericht + AF Burger Extras + AF Burger Extras + AF Burger Extras + AF Burger Extras	set()	1483894
IMI | White Scrabble 0.1l + ohne Eis	Weißweine + Abfrage Eiswürfel	{'wine'}	722316
Chai Latte + Tiger Spice Chai Schwarztee + mit Hafermilch + zum Mitnehmen Eigener Becher	WARME GETRÄNKE + AF-CHAI + AF-KAFFEE + AF-KAFFEE	{'hot_drinks', 'other_non_alcoholic_drinks'}	1023501
Portion Süsskartoffeln. + Sourcream + Salsa.extra	Portion Süsskartoffeln_ + Af pommessauce1 + Af pommessauce2	set()	121390
TINTO CASA 0,15	COPAS VINO y CAVA	{'sparkling_wine'}	807839
Campari Spritz	Vino al bicchiere	{'spirits', 'sparkling_wine', 'wine'}	917167
Cassissee	Likör	{'spirits'}	1287170
+ Milch*	Tee	{'hot_drinks', 'other_non_alcoholic_drinks'}	1705386
Alla Verdure + Mit Käserand	Pizza + Zutaten Pizza	set()	1056810
Kurzbuchungszuschlag	Hotel	set()	1369333
P&F 3 Lebkuchen Bio-Folie	Pfeffer & Frost	set()	334947
Sprite 0,4l	Limonaden	{'carbonated_softdrink'}	1684746
Henri s 100g''' Menü + ——> + Pom Frit. + Chili-Limetten-Mayo + Afri Cola 0.33* + Pfand + --------	Henri s Menü + Extras + Beilagen* + Dips* + AFG* + 0,15€ Pfand kassiert + Milkshakes 0,3*	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1286006
Formule du midi + Le looké * + Bien Cuit + Frites Paprika. + Orangina *	FORMULES + BURGERS* + Cuisson Burgers + ACCOMPAGNEMENTS + SODA menu	{'other_non_alcoholic_drinks'}	910249
10 Mini Rollen	Speisen	set()	569986
Grog (4 cl Rum)	Spirituosen	set()	265373
Champagner	AF To go	{'sparkling_wine'}	1279840
Dächleteller, Kasa + Durch + Bratkartoffel	Hauptgerichte + AF Gargrad + AF Beilage	set()	666722
HAFER Latte Macchiato	LAKTOSEFREI - SOJA	{'hot_drinks'}	1509745
Burger Haus Classic + Rind + Single + - ohne Gewürzgurke + - ohne Tomaten + + extra Käse + ohne Extras	Burger + Patty + Patty + Pommes + Pommes + Pommes + Pommes	set()	783355
Rum SHOT	Alcolici	{'spirits'}	1275425
Schöfferh. Grapefr.	Bier und Flaschenbier	{'beer'}	319415
Beyond Menü + Brioche + Irish Cheddar* + Coleslaw* + Grimbergen Blonde	Burger Menü_ + AF Buns + AF Toppings + AF Beilagen_ + Getränke im Menü	{'beer'}	1967175
Wasser 0,4l	Kalte Getränke	{'other_non_alcoholic_drinks'}	952607
307. M. Yakisoba + knusprige Ente + Pekingsuppe+	Warme Mittags Karte + AFO M. Yakisoba + AFZ Tori Katsu. 301 - 316	set()	627824
Pavé De Saumon 180gr	Les Grillades	set()	1649762
Manhattan #1	Aperitif	{'spirits'}	845595
Lämmler Riesling 1,0l	Weine Weiss	{'wine'}	1793364
Pfeffer Schnitzel	Speisen	set()	423004
Rapp's Johannisbeersaft	Alkoholfreie Getränke	{'other_non_alcoholic_drinks'}	1748053
Valentine OKE 2022	OKE	set()	674
Ciabatta Tonno + Pikant Thunfisch	Belegte Ciabatta + Sonderwünsche	set()	2032329
MISC 4	COMPTOIR	set()	1164192
Quiche + Italienische	Herzhaftes + AF Quiche	set()	175529
Dürüm + *Mozzarella* + *Extra Fleisch* + Mit allem + Joghurt + Hier essen	Kebab & Dürüm + Z_Extras + Z_Extras + A_Zutaten + Saucen + Sonstiges	set()	1383970
Belgian Waffle + Nutella + Erdbeer + Blaubeere + - + — + , + .	Waffeln + AF Soßen + AF Früchte + AF Früchte + AF Streussel + AF Specials + AF Eiscreme/ Frische Sahne + AF Informationen	set()	371765
Penne Primavera	Pasta Canneloni	set()	1090694
Apfelkuchen	Abfrage Kuchen	set()	998932
Oatly Hafer Drink	Heißgetränke	{'hot_drinks', 'other_non_alcoholic_drinks'}	317039
Namaskaar Platte	Platten	set()	1859254
Hennes 180g + Durch + Süsskartoffel Fritten* + Chili Mayo + Ohne	Burger + Abfrage Gargrade + Abfrage Beilagen + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Burger Extra Topping	set()	1252335
Extra Bacon + Well Done + Außer Haus ohne Soßen	Burger + Abfrage Gargrad + Abfrage Dressings	set()	1455725
Salz Grill + Nudeln	Tischgrill + AF Heisser Stein	set()	492540
Tofu Bowl + Sushireis + Frühlingszwiebeln + Edamame-Bohnen + Gurke + Kein weiteres extra + Teriyaki Marinade + Rotkraut + Avocado + Möhre + Kein weiteres Topping + Teriyaki Sauce + Lawaii Sesam + Granatapfel + Kein weiteres Crunchy	Selbstmix Poke Bowl + Base + Inklusiv-Mix in + Inklusiv-Mix in + Inklusiv-Mix in + Extra Mix-in + Marinade + Inklusiv Topping + Inklusiv Topping + Inklusiv Topping + Extra Topping + Sauce + Sauce + Inklusiv Crunchy-Topping + Extra Crunchy-Topping	set()	1324889
Divers. Wein Sonstige	Wein Sonstige	{'wine'}	246681
Divers. Auslage Münzen	Auslage Münzen	set()	1976692
Hennes Heißgetränk + Cappuccino + Kuhmilch	Frühstück Getränke + Kaffee_ + Getränke Extras	{'hot_drinks'}	962884
Cappuccino klein + Milch laktosefrei	Heiße Getränke + AFO Kaffee Milchsorte	{'hot_drinks'}	1910158
Ziegen Burger Menü + Single + ohne Extra + Fries + Biggie Secret Sauce + Ohne Salat + - + Spar 12-17 1€	Burger Menü + Abfrage Beef o. Veggie + Abfrage Extras + -Fries- + Abfrage Fries Adds + Abfrage Ohne + Abfrage Ohne + Abfrage Bürger Menü	set()	917210
Mozzarellastick + Samurai + FB-Spezial	Beilagen + Saucen + Saucen	set()	88769
Rührei mit Tomaten, gebratenem Gemüse u Emmentaler	Frühstück	set()	516324
Pinot Noir Barrique Liesch	Rotweine Flaschen	{'wine'}	423491
Hefeweizen 0,3'	Brezel Bier	{'beer'}	1555493
Joghurt Kräuter Dressing *u	Salate	set()	1411737
FischPlatte	Fisch Gerichte	set()	1931459
Selters Classic **	Samstag	{'other_non_alcoholic_drinks'}	80944
Guiness Hop House Lage	Flaschenbier	{'beer'}	644312
Brown Tea - M + Lactosfree + Tapioca Boba + With Ice	Milk - M + Milchsorte + Boba + Toppings	{'other_non_alcoholic_drinks'}	207151
Sprite 0.2l	Wasser und Softdrinks	{'carbonated_softdrink', 'other_non_alcoholic_drinks'}	1449227
Kirschnektar 0,3l	Alkohlfreie Getränke	{'other_non_alcoholic_drinks'}	1326379
PERSONAL ALSTER 0,3	PERSONAL	{'beer'}	1089000
Tonic Water 0,2 I	Gin Tonic	{'carbonated_softdrink', 'spirits'}	1173104
F1 + Käseteller F1 + --------- + ----------	Frühstück + AF F1,F2,F3 + AF Kaffe / Tee Fr + AF F1F2 Ei	{'hot_drinks'}	1516920
gr. Schale Obstsalat	Extras	set()	1023878
"""Herr Petersens"" Breakfast Tea"	Tee spezialitäten	{'hot_drinks'}	390670
TrockenschnittK	Kinder	set()	541401
Entdeckung der Langsamkeit Rot	Weinverkäufe ausser Haus	{'wine'}	173470
Briefumschlag Ohne Fenster	Briefumschlag	set()	861366
Chicken Avocado Bowl + Salat + Mais + Gurken + *Schafkäse* + Tomaten + Honey Mustard + Hier essen	Bowls + A_Zutaten + A_Zutaten + A_Zutaten + Z_Extras + A_Zutaten + Saucen + Sonstiges	set()	1018956
Valentinschnitzel + Spätzle + Bratensoße	Unsere Schnitzelkarte + Schnitzel + Soße	set()	134886
Schwarztee	Zibelemärit	{'hot_drinks'}	1909736
recup Freiburg Pfand ausgeben*	Fenster Getränke	set()	835111
Papas	Tex Mex Cantina	set()	466280
Kl. Wiener Art + I Pommes + Salat Essig & Öl	Hauptspeisen + Zusatz Beilagen + Zusatz Salat Dressing	set()	492275
Der Lipper + HEFE + Rind* + MEDIUM + Extra 1* + Shoestring* + Ketchup + Mayonaise	Burger + Brötchen + Extras + Garstufe + Extras + Extras Burger + Extras + Extras	set()	1090832
Avocado-Burger #1 + Beyond + Süßkartoffel Pommes*1 + Kein Dip *	Burger + AF welches Pattie? + AF Burger + AF Dips Beilagen	set()	1671826
GDH Veggie + Ohne Yoghurt + Hirtenkäse. + Champignons + Jalapeno	Hauptgänge + Abfrage für Manti + Abfrage Topping + Abfrage Topping + Abfrage Topping	set()	738398
HÄHNCH/ LUCKY LUKE	VOM GEFLÜGEL	set()	1078872
Rinderroulade 250g	Warenverkauf	set()	28829
Rote Bete Bagel	Bagels	set()	2031690
Mellow Yellow + Erdnussmus	Hauptgerichte + Bowl Extras	set()	1716971
Lübzer Grapefruit 0,33	Biere	{'beer'}	831411
GDH Rind 1,5 + mit Knoblauch + Pastirma* + Jalapenos + Champignons	Hauptgänge + Abfrage für Manti + Abfrage Topping + Abfrage Topping + Abfrage Topping	set()	2024093
HH Tussi Pop	Alk.freie Cocktails Happyhour	{'spirits'}	1550129
Bowl plain + Rührei + avocado. + Ziegenkäse gegrillt + Meerrettich Limetten Dip + -------------- + other Dressing + Bread	Customized Salad + AF Bowl + AF Low Carb + AF Proteins + AF Proteins (roasted) + AF Carbs + AF Dressing + Extras	set()	726010
Hühnerbrühe-golden joich-	Suppen	set()	18093
Boulette,Rosenkohl&Kartoffeln	Boulettengerichte	set()	224540
5er + ToGo ohne Tüte + Lookma Spezial + MI Weiße Schokolade + TI Schokostreussel + TI Pistazien + TI Lotus Kekse + FI Erdbeeren	Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte	set()	1176074
Riesenschnitzel Pute + Pommes*	Schnitzel + AF Schnitzel	set()	219832
Rote Bete Carpaccio	Tagesgerichte	set()	764331
Bruschetta	Antipasti - Vorspeisen	set()	511249
1 Kugel Eis + Vanille + ohne Sahne	Eis + Abfragen Kugeln Eis + Abfrage Sahne (EIS)	set()	646702
Süßkartoffelfritten. + Chili-Cheese-Sauce	Burger-Beilagen + AF Saucen	set()	952891
